Date,Open,High,Low,Close,Volume
2025-02-04,202.92999267578125,204.5399932861328,200.42999267578125,202.17999267578125,5413800
2025-02-05,203.8800048828125,205.27999877929688,201.7899932861328,204.5800018310547,3239400
2025-02-06,205.0,206.10000610351562,204.05999755859375,206.05999755859375,3113200
2025-02-07,206.47999572753906,207.83999633789062,204.5,205.27999877929688,3954400
2025-02-10,206.13999938964844,206.66000366210938,203.39999389648438,205.22000122070312,3787500
2025-02-11,205.0,209.14999389648438,204.44000244140625,208.82000732421875,4110900
2025-02-12,206.6999969482422,211.4199981689453,206.13999938964844,209.63999938964844,4595200
2025-02-13,211.1199951171875,211.3000030517578,206.27000427246094,208.36000061035156,3763300
2025-02-14,208.66000366210938,209.16000366210938,204.97000122070312,208.27000427246094,4268500
2025-02-18,209.8699951171875,212.19000244140625,209.32000732421875,210.0800018310547,4396000
2025-02-19,209.0399932861328,211.77999877929688,208.8800048828125,210.5,2699100
2025-02-20,209.72999572753906,210.27999877929688,207.14999389648438,208.74000549316406,2969100
2025-02-21,208.36000061035156,209.1199951171875,198.44000244140625,199.8300018310547,5419500
2025-02-24,202.6300048828125,203.25,197.42999267578125,198.7100067138672,4299100
2025-02-25,198.97999572753906,200.0800018310547,194.83999633789062,199.27000427246094,4121400
2025-02-26,201.75999450683594,204.60000610351562,199.99000549316406,201.61000061035156,3157400
2025-02-27,204.4199981689453,205.47000122070312,201.10000610351562,201.42999267578125,3480200
2025-02-28,201.9499969482422,207.32000732421875,201.02999877929688,206.97999572753906,6117400
2025-03-03,207.08999633789062,208.47999572753906,200.80999755859375,201.9600067138672,5376400
2025-03-04,198.0,203.0399932861328,193.25999450683594,198.77000427246094,6164200
2025-03-05,198.8699951171875,204.47000122070312,198.69000244140625,202.5,6221200
2025-03-06,199.0,200.22000122070312,195.27999877929688,196.0500030517578,5621400
2025-03-07,195.07000732421875,195.75,187.67999267578125,193.85000610351562,7681300
2025-03-10,189.1999969482422,192.2100067138672,187.91000366210938,192.1199951171875,6195000
2025-03-11,189.92999267578125,193.67999267578125,188.32000732421875,191.72000122070312,5356700
2025-03-12,194.9199981689453,197.25,192.42999267578125,195.0,4735000
2025-03-13,194.5500030517578,195.6199951171875,191.6699981689453,192.4199981689453,3837200
2025-03-14,195.3699951171875,197.6999969482422,193.60000610351562,197.11000061035156,3263200
2025-03-17,197.0,203.60000610351562,196.3300018310547,202.02999877929688,3733000
2025-03-18,201.8000030517578,201.97999572753906,199.52000427246094,200.7899932861328,3983100
2025-03-19,201.32000732421875,206.82000732421875,201.32000732421875,205.57000732421875,3564000
2025-03-20,205.0,206.1699981689453,203.11000061035156,203.92999267578125,3970800
2025-03-21,202.60000610351562,204.30999755859375,200.82000732421875,204.1300048828125,7976300
2025-03-24,206.9199981689453,210.8800048828125,205.60000610351562,210.22999572753906,4043900
2025-03-25,210.77000427246094,212.75999450683594,210.25,212.1300048828125,4315200
2025-03-26,212.2899932861328,214.2100067138672,206.69000244140625,207.3699951171875,4791100
2025-03-27,206.36000061035156,207.69000244140625,202.8000030517578,205.8800048828125,3301900
2025-03-28,205.60000610351562,206.86000061035156,199.58999633789062,199.8800048828125,5178400
2025-03-31,197.52999877929688,201.57000732421875,194.4499969482422,200.14999389648438,6923100
2025-04-01,199.55999755859375,204.5,198.47000122070312,203.7899932861328,3854000
2025-04-02,199.47999572753906,202.19000244140625,198.42999267578125,199.77000427246094,6026500
2025-04-03,189.83999633789062,194.14999389648438,186.72000122070312,187.6300048828125,12750500
2025-04-04,179.67999267578125,183.16000366210938,165.4199981689453,166.80999755859375,18167100
2025-04-07,163.2100067138672,175.33999633789062,159.36000061035156,167.6999969482422,18545500
2025-04-08,176.0,178.35000610351562,166.36000061035156,169.3699951171875,11903400
2025-04-09,165.80999755859375,189.11000061035156,165.6999969482422,187.27000427246094,12548600
2025-04-10,181.89999389648438,185.41000366210938,175.9600067138672,181.50999450683594,8150900
2025-04-11,179.00999450683594,184.25,175.0500030517578,181.6699981689453,6491100
2025-04-14,185.35000610351562,187.61000061035156,183.8300018310547,186.0,5319100
2025-04-15,183.8800048828125,188.44000244140625,182.2899932861328,185.6699981689453,4999300
2025-04-16,184.07000732421875,185.8800048828125,181.27999877929688,182.4499969482422,5128000
2025-04-17,183.38999938964844,184.24000549316406,181.58999633789062,181.7899932861328,4932000
2025-04-21,179.2899932861328,180.7899932861328,176.02000427246094,178.35000610351562,8501600
2025-04-22,186.5,190.0,182.10000610351562,189.17999267578125,13041000
2025-04-23,195.94000244140625,197.02999877929688,192.57000732421875,193.67999267578125,7235700
2025-04-24,194.3300018310547,197.6999969482422,194.0500030517578,197.41000366210938,5906300
2025-04-25,198.6999969482422,199.99000549316406,197.25999450683594,198.42999267578125,4390600
2025-04-28,199.5,201.47999572753906,198.60000610351562,200.86000061035156,3416900
2025-04-29,200.49000549316406,202.42999267578125,199.64999389648438,200.5,3444200
2025-04-30,198.60000610351562,202.02999877929688,196.86000061035156,201.5399932861328,4436300
2025-05-01,202.25,205.24000549316406,200.86000061035156,203.61000061035156,4687600
2025-05-02,206.32000732421875,208.72000122070312,205.55999755859375,207.6999969482422,3831700
2025-05-05,206.30999755859375,210.52000427246094,205.64999389648438,208.94000244140625,4466500
2025-05-06,206.02000427246094,209.8300018310547,205.9199981689453,208.60000610351562,3169600
2025-05-07,208.89999389648438,210.6300048828125,208.22000122070312,209.9199981689453,3968300
2025-05-08,211.0,216.8000030517578,210.50999450683594,214.49000549316406,5870300
2025-05-09,215.2100067138672,216.1199951171875,212.72999572753906,214.9600067138672,3778200
2025-05-12,219.33999633789062,219.97999572753906,211.14999389648438,218.9499969482422,5468000
