date,window_trades,pearson_ic,spearman_ic,window_return
2013-02-07,20,0.20795416623853213,-0.09172932330827067,0.0166035
2013-02-08,20,0.21585933490817652,-0.25112781954887214,0.01388555
2013-02-08,20,0.24694557873413128,-0.20902255639097742,0.012319350000000001
2013-02-08,20,0.2607329756047579,-0.1609022556390977,0.011531000000000003
2013-02-11,20,0.26723329299009313,-0.17293233082706763,0.010892549999999999
2013-02-11,20,0.24756061313529817,-0.20751879699248119,0.012131300000000001
2013-02-11,20,0.28728930091243515,-0.23609022556390977,0.012595100000000001
2013-02-11,20,0.29102049110376027,-0.31879699248120297,0.011645899999999999
2013-02-12,20,0.3174304754222658,-0.18045112781954886,0.01120825
2013-02-12,20,-0.0842834982878611,-0.26315789473684204,0.009587549999999999
2013-02-12,20,-0.06364116557575376,-0.23308270676691725,0.008004649999999999
2013-02-14,20,-0.09391138654896222,-0.28421052631578947,0.0092135
2013-02-14,20,-0.07555761854085766,-0.2421052631578947,0.00960245
2013-02-14,20,-0.07039137900060531,-0.29323308270676685,0.00909185
2013-02-15,20,-0.07811907315323632,-0.25864661654135335,0.007961550000000001
2013-02-19,20,-0.058622215336688675,-0.26325688209965703,0.00639345
2013-02-19,20,-0.08060882695639981,-0.3012051608603068,0.0036323000000000006
2013-02-19,20,-0.07220411997173404,-0.32981965114203593,0.0030325000000000005
2013-02-20,20,-0.09422069007066354,-0.33962505963879464,-0.0020838999999999996
2013-02-20,20,-0.01751055996138398,-0.271219904264114,-0.00410595
2013-02-20,20,0.016629676404216275,-0.2666743192764473,-0.00410595
2013-02-20,20,0.15046102808568976,-0.1151548196875568,-0.0005160000000000002
2013-02-21,20,0.15307783206596842,-0.10909403970400117,-0.0006104000000000003
2013-02-21,20,0.17006844884361177,-0.08030533478211196,-0.00110345
2013-02-21,20,0.20852051885800457,-0.020573257386702792,-0.0026034499999999998
2013-02-21,20,0.24020976893623788,0.018437443702213858,-0.0049898
2013-02-22,20,0.35907901639357376,0.21971287078471516,-0.004420249999999999
2013-02-25,20,0.3308277224176302,0.29960846016097514,-0.0014973999999999994
2013-02-25,20,0.2922157830221877,0.23815031448692897,-0.0006402000000000005
2013-02-25,20,0.23496460828755564,0.10564624530528909,-0.003107099999999999
2013-02-26,20,0.18941933873775854,0.08933322213314888,-0.00130825
2013-02-26,20,0.18869084337226683,0.09710132840559661,-0.0010234999999999997
2013-02-26,20,0.18549021819170153,0.10953029844151298,-0.0016050499999999996
2013-02-26,20,0.13748181110005353,0.09166365401488319,0.00040009999999999975
2013-02-26,20,0.1370439979636682,0.06369847143407138,0.0013219499999999997
2013-02-26,20,0.1431980103151995,0.09986948672032507,0.00464445
2013-02-27,20,0.14926174901814887,0.14553674669852718,0.0062914
2013-03-01,20,0.13656341558413515,0.14172688421950813,0.00697415
2013-03-01,20,0.22146062074009276,0.25000717432166936,0.008485250000000001
2013-03-01,20,0.16671791248662063,0.15622752743384552,0.01058675
2013-03-04,20,0.16885128601733246,0.17168694169037488,0.014464000000000001
2013-03-04,20,0.08957215314003276,0.0662651353892675,0.013212999999999999
2013-03-04,20,0.053392583676820024,-0.03765064510753835,0.0145704
2013-03-04,20,-0.05879973228366331,-0.155120657843058,0.01481935
2013-03-05,20,-0.12978221708050944,-0.20783156099361166,0.014819350000000004
2013-03-05,20,-0.06368149930289385,-0.14006039980004265,0.014819349999999998
2013-03-06,20,-0.13555864796251696,-0.20632553518931016,0.014508299999999998
2013-03-06,20,-0.14638535833523242,-0.24397618029684848,0.012408950000000002
2013-03-07,20,-0.05266708550239179,-0.1596387352559626,0.00967235
2013-03-07,20,-0.07096463780691412,-0.1045505903195781,0.014274900000000002
2013-03-08,20,-0.048305933970649334,-0.056412189021355086,0.01378145
2013-03-08,20,-0.036465097603913796,-0.07070327690676503,0.013441599999999998
2013-03-08,20,0.028292909142712905,0.04663407625765354,0.013536049999999997
2013-03-08,20,0.09967188537290549,0.1504325040569469,0.011734900000000001
2013-03-08,20,0.14424870182306068,0.2286574061665593,0.01062825
2013-03-11,20,0.20640362783874788,0.24971795673453184,0.0127618
2013-03-12,20,0.2873715215749494,0.35652503461496415,0.01219305
2013-03-12,20,0.29855461947391565,0.3836028853452146,0.012101999999999998
2013-03-13,20,0.3967284131713231,0.3384731341281305,0.013483399999999998
2013-03-13,20,0.4450592891623562,0.35953368469610303,0.012568099999999999
2013-03-13,20,0.40242178100354103,0.26476120714022655,0.009769999999999997
2013-03-13,20,0.36203767091155,0.1594584543003637,0.008475449999999999
2013-03-14,20,0.44431543310499466,0.22414443104485088,0.0024958499999999982
2013-03-14,20,0.4868973071191675,0.22414443104485088,0.004293199999999999
2013-03-15,20,0.5410633273928481,0.3805942352640757,0.0042932
2013-03-15,20,0.5840485096030753,0.4781954887218045,0.005779499999999998
2013-03-18,20,0.48427676755159416,0.29473684210526313,0.00669265
2013-03-18,20,0.4797728149353911,0.2721804511278195,0.00528305
2013-03-18,20,0.4481587320632139,0.2625047195793723,0.0047288
2013-03-19,20,0.4075008482909371,0.1526889916178011,0.0014821000000000005
2013-03-19,20,0.4703454561809472,0.22564875608542034,0.003935050000000001
2013-03-19,20,0.4896718918690755,0.26506054155707,0.001747250000000001
2013-03-20,20,0.4596898380605162,0.21234963840651627,0.0030102
2013-03-20,20,0.4597646454801065,0.1686748900817718,0.0025963
2013-03-20,20,0.35981336528822216,0.1114459095183135,0.002055550000000001
2013-03-20,20,0.15150958753396315,0.04216872252044295,-0.00268315
2013-03-20,20,0.1777802614095884,0.15245391566008118,-0.0037613499999999992
2013-03-21,20,0.22470262089334772,0.18566169926920773,-0.0029305499999999996
2013-03-21,20,0.2437563789206362,0.1403783579840351,-0.004648799999999999
2013-03-21,20,0.2619560621190611,0.20830336991179407,-0.0029504999999999987
2013-03-21,20,0.2213700705007415,0.2294355958448746,-0.0005556499999999981
2013-03-22,20,0.19545823465750403,0.24000170881141492,0.00045735000000000063
2013-03-25,20,0.13419492354925003,0.2264167064258631,0.0064625
2013-03-26,20,-0.13289135870350277,0.06666857981911183,0.0036094
2013-03-27,20,-0.10469534516713408,0.11622724263194305,0.006314749999999999
2013-03-27,20,0.017395630051569237,0.17886919807643184,0.011066499999999998
2013-03-27,20,0.02877843679874393,0.12981224501749483,0.00772595
2013-03-28,20,0.024324997136723314,0.13283113443650635,0.007913399999999998
2013-03-28,20,-0.050642775527831085,0.036144619303236813,0.01273775
2013-03-28,20,-0.007994855498532622,0.11622724263194305,0.011381899999999999
2013-03-28,20,-0.03486206431853471,0.1056611296654028,0.0075562500000000005
2013-03-28,20,-0.050653620301053644,0.08132539343228283,0.008542249999999998
2013-04-01,20,-0.02818798615501141,0.06943445663726469,0.0062548000000000005
2013-04-01,20,-0.024347479931398963,0.07622695783004059,0.0083298
2013-04-02,20,-0.035204923946503416,0.02727350992600029,0.007562150000000001
2013-04-03,20,-0.07004097963746307,0.015151949958889051,0.0090391
2013-04-03,20,-0.09646578907386265,-0.011320835321293155,0.0101253
2013-04-03,20,-0.0781149623271741,-0.03181909491366701,0.0074884999999999995
2013-04-03,20,-0.029525504067358842,0.04343243226081701,0.00631425
2013-04-04,20,-0.03682142515352096,0.017525367403487563,0.00544495
2013-04-04,20,-0.0014056517422882662,0.041146514773405585,0.005108800000000001
2013-04-04,20,0.00972622687347161,0.04800426723563985,0.0036791
2013-04-04,20,0.04112364380269741,0.06857752462234264,0.002891500000000001
2013-04-04,20,0.11967556822013772,0.06969896981088965,0.00742925
2013-04-05,20,0.09622668008695971,0.059092604839667294,0.007024750000000001
2013-04-08,20,-0.06102279883339025,-0.030303899917778102,0.0019072000000000006
2013-04-08,20,-0.05461491817305491,-0.030303899917778102,0.0021520500000000017
2013-04-09,20,-0.06750787952149416,-0.01212155996711124,0.0020456000000000003
2013-04-10,20,0.06693380486267099,0.15454988958066834,-0.00031069999999999953
2013-04-10,20,-0.00011050673903288966,0.04830223070418413,0.00187895
2013-04-11,20,-0.034885137601570214,-0.034717228318632345,0.0016296000000000006
2013-04-11,20,-0.0797176618556065,-0.10792529672966142,0.0028545
2013-04-11,20,-0.1409196526363212,-0.1822291223204856,0.00542585
2013-04-11,20,-0.20288572651910772,-0.21686771581942088,0.0029001
2013-04-12,20,-0.3379464320919386,-0.25903643833986384,0.0029001
2013-04-15,20,-0.2405583105385199,-0.12151029911521319,0.0007057999999999995
2013-04-15,20,-0.25293585650020706,-0.17121703453544626,-0.0003804000000000002
2013-04-15,20,-0.2603487141157636,-0.17121703453544626,-0.0003803999999999988
2013-04-16,20,-0.4019599268895043,-0.368304509119404,0.0029858500000000004
2013-04-16,20,-0.36190850680213893,-0.2984934141901143,0.00097065
2013-04-16,20,-0.3536668220044922,-0.271219904264114,-0.0006196999999999997
2013-04-16,20,-0.43107440892290516,-0.3626989080026122,-0.002187049999999999
2013-04-17,20,-0.4128072398958883,-0.3088271820120821,-0.004082749999999999
2013-04-17,20,-0.37977263180209025,-0.3042178210865287,-0.005848849999999999
2013-04-17,20,-0.3292360002735643,-0.21595335437404684,-0.0081497
2013-04-17,20,-0.3195401732538892,-0.1887649824204798,-0.0062639
2013-04-17,20,-0.32595101911192936,-0.1887649824204798,-0.00423825
2013-04-18,20,0.10021904955141893,-0.02796518258081182,0.0009677999999999992
2013-04-18,20,0.28421569978294287,0.10176219216906525,0.003954350000000001
2013-04-18,20,0.2492617051495437,0.10797667718702342,0.00525225
2013-04-18,20,0.1981488245837944,0.12739694286814277,0.0086692
2013-04-19,20,0.2041888938129701,0.1740055805028291,0.009682699999999999
2013-04-22,20,0.16436582958788537,0.12770165005718856,0.007111350000000001
2013-04-23,20,0.20079635567771684,0.17972824822863578,0.00956755
2013-04-23,20,0.3666690207746059,0.28664312145332116,0.0111293
2013-04-24,20,0.34039679065498935,0.20588478800805476,0.0117278
2013-04-24,20,0.32730922794889206,0.2180083231535413,0.0132753
2013-04-25,20,0.29638453082065047,0.17431396927837145,0.0160438
2013-04-25,20,0.3268783535417937,0.22130295230123678,0.015171650000000004
2013-04-25,20,0.2597279596457448,0.20913732595984713,0.0205077
2013-04-25,20,0.2560265417689588,0.19169947810723076,0.02049025
2013-04-26,20,0.4216872145901941,0.28765092862159297,0.022254
2013-04-26,20,0.3360487986789504,0.13855437399574114,0.022254000000000003
2013-04-29,20,0.3543336299869436,0.155120657843058,0.0217878
2013-04-29,20,0.29555954229799414,0.036855963493951996,0.0238986
2013-04-29,20,0.33997129438575985,0.1069278321054089,0.020892300000000003
2013-04-30,20,0.3772935331286681,0.15547280507909264,0.018254549999999998
2013-04-30,20,0.1570620743778147,-0.08603834844182798,0.015110300000000002
2013-04-30,20,-0.14302672735151686,-0.26717171358251846,0.011481799999999999
2013-05-01,20,-0.07026950398468672,-0.10113279553688552,0.009128849999999999
2013-05-01,20,0.041187448162990824,0.08301945902281646,0.005628899999999999
2013-05-01,20,0.06969473425582025,0.10717057437490853,0.002504500000000001
2013-05-02,20,0.20026231365008113,0.2771087479914823,0.0063762
2013-05-02,20,0.13975309513958487,0.18975925134199326,0.0031167
2013-05-02,20,0.14760330129842886,0.19728938036350094,0.0022934500000000007
2013-05-03,20,0.1314758555456949,0.21536169001511937,0.00436015
2013-05-03,20,0.19036465914711007,0.26204848994846686,0.0029580999999999995
2013-05-03,20,0.06430298344294982,0.13704834819143957,0.0020297499999999994
2013-05-06,20,-0.0059775728947317796,-0.012048206434412272,0.0022547500000000007
2013-05-06,20,-0.17411215513414707,-0.17469899329897792,-0.0012645500000000001
2013-05-06,20,-0.200229019726271,-0.222891819036627,-0.0006821999999999996
2013-05-06,20,-0.20520271537083998,-0.21987976742802395,-0.0009051500000000002
2013-05-08,20,-0.11991380929623717,-0.21987976742802395,-0.0009051499999999997
2013-05-09,20,-0.19184509034588665,-0.2966870834474022,-0.0007207500000000004
2013-05-09,20,-0.21659281664399818,-0.3358437543592421,-0.00105835
2013-05-09,20,-0.19536303217575562,-0.2587439069779487,0.0006001999999999998
2013-05-09,20,-0.1578822974183827,-0.20902255639097742,0.001559299999999999
2013-05-09,20,-0.2076246151796008,-0.3383458646616541,-0.0008239000000000001
2013-05-09,20,-0.23483372362691896,-0.42556390977443603,-0.0007119500000000004
2013-05-10,20,0.061126922638475016,-0.20300751879699244,0.0010199
2013-05-10,20,0.07178876763403359,-0.08421052631578946,0.0033274
2013-05-10,20,0.07194033064550108,0.024060150375939848,0.00603135
2013-05-13,20,-0.0848906002050969,-0.17293233082706763,0.0035727000000000003
2013-05-14,20,-0.058234682156572626,-0.022556390977443608,0.005636950000000001
2013-05-14,20,-0.06802334760181875,0.05263157894736842,0.007610549999999999
2013-05-14,20,-0.06897512009405132,-0.024060150375939848,0.0068115
2013-05-15,20,-0.08445268810361951,-0.019548872180451125,0.007636300000000001
2013-05-16,20,-0.10034443403621089,-0.12030075187969923,0.006184550000000001
2013-05-16,20,-0.07544437275563537,-0.14887218045112782,0.00469475
2013-05-17,20,-0.03763264208619191,-0.13233082706766916,0.0032227
2013-05-17,20,0.0017351800726669,-0.09473684210526315,0.0019795999999999993
2013-05-17,20,0.030571302691335657,-0.03458646616541353,0.0007000499999999996
2013-05-17,20,0.12266749412346556,0.09774436090225563,0.0007000500000000003
2013-05-20,20,0.1700234342648644,0.14742385397580798,-0.0017897999999999998
2013-05-20,20,0.17990855766932776,0.19556225527403098,-0.0020740999999999997
2013-05-21,20,0.06997248959287099,0.14156642560434418,-0.0037326499999999997
2013-05-22,20,0.0211051448587376,0.03245306125437371,-0.00469175
2013-05-23,20,0.02006488058854278,-0.003018889419011508,-0.003841699999999999
2013-05-23,20,-0.016382446743765707,-0.013585002385551785,-0.0031346999999999994
2013-05-23,20,-0.2128091182866668,-0.239246986456662,-0.0024597499999999993
2013-05-23,20,-0.16404335012729185,-0.2272792493833358,-0.0054148999999999985
2013-05-23,20,-0.10451232907089517,-0.21515768941622454,-0.006214849999999998
2013-05-23,20,-0.1988606236481266,-0.2666743192764473,-0.007057449999999998
2013-05-23,20,-0.16589016984991564,-0.25606795430522494,-0.00833335
2013-05-24,20,-0.19707758889483154,-0.23925936368239542,-0.011045449999999998
2013-05-28,20,7.572118450387374e-05,-0.1615381691104071,-0.009529899999999997
2013-05-28,20,-0.02166328688477636,-0.15518181782696663,-0.01050015
2013-05-28,20,-0.06611086538864167,-0.21129249061057817,-0.01088855
2013-05-29,20,-0.06217463325717506,-0.21129249061057817,-0.010939299999999999
2013-05-29,20,-0.1521360784694621,-0.2790517538286713,-0.011283999999999999
2013-05-30,20,-0.06253088429423534,-0.15765635809529455,-0.01047975
2013-05-30,20,-0.0787922565713016,-0.1132740241626544,-0.010740999999999999
2013-05-30,20,-0.1541045463067294,-0.1695093553072346,-0.010740999999999999
2013-05-31,20,-0.19595469927934636,-0.20337670194292995,-0.0088389
2013-05-31,20,-0.15511847783596247,-0.17972824822863578,-0.0085901
2013-05-31,20,-0.0984638287391829,-0.1033158134235548,-0.00571995
2013-05-31,20,-0.219330721005576,-0.21284611186506777,-0.00571995
2013-06-03,20,-0.19741557472885365,-0.18721136116599027,-0.00668695
2013-06-03,20,-0.1369950158778777,-0.11496797283222637,-0.00764535
2013-06-03,20,-0.03508039775412784,-0.03651009948050432,-0.00825775
2013-06-03,20,-0.06364366097294438,-0.08389554774243546,-0.008257750000000001
2013-06-03,20,-0.18087083715919183,-0.18288137539054167,-0.01026175
2013-06-04,20,-0.2639127116693705,-0.2530589901506109,-0.010832199999999998
2013-06-05,20,-0.28047994682457866,-0.25948588513856297,-0.01165305
2013-06-06,20,-0.3011715160705232,-0.285193465090371,-0.01165305
2013-06-06,20,-0.1575308226262868,-0.18155978340964463,-0.0131117
2013-06-06,20,-0.052414762612727414,-0.11193601424765913,-0.009485299999999999
2013-06-07,20,-0.08057850162969611,-0.12040564722293978,-0.008350199999999999
2013-06-07,20,-0.07634843794954702,-0.09554770715110705,-0.007678899999999998
2013-06-07,20,-0.10114976558473598,-0.1060153012877297,-0.0057815
2013-06-10,20,-0.0805289039289711,-0.09554770715110705,-0.0074550499999999995
2013-06-10,20,-0.10078191173901735,-0.09554770715110705,-0.0074550499999999995
2013-06-10,20,-0.09114835226035414,-0.05670717578886842,-0.0074550499999999995
2013-06-11,20,-0.031450768863648344,-0.006306254323811782,-0.00935715
2013-06-11,20,-0.06089553230155624,-0.08986412411431789,-0.009128299999999999
2013-06-11,20,-0.047948216338350114,-0.11193601424765913,-0.0100866
2013-06-12,20,0.0034953293404852022,-0.05049269077091024,-0.009955
2013-06-12,20,0.013626853548724796,-0.04117096324397296,-0.0105285
2013-06-12,20,0.04847902551484507,-0.008544916899692502,-0.011098050000000002
2013-06-13,20,0.09938301285890494,0.03651009948050432,-0.014875100000000002
2013-06-13,20,0.07620340688004303,-0.03841134104627887,-0.01503505
2013-06-14,20,0.16444708109610065,0.016001422411879948,-0.014372349999999997
2013-06-14,20,0.13955365961254104,-0.0030478899832152282,-0.01437235
2013-06-14,20,0.11955961984264789,-0.04609360925553465,-0.01444125
2013-06-17,20,0.1566438908624447,0.012291629134809239,-0.01444125
2013-06-17,20,0.039347921514005346,-0.09088684338763843,-0.0163643
2013-06-19,20,-0.23811385053734943,-0.1907641932953064,-0.019990700000000007
2013-06-19,20,-0.2538358232556026,-0.2843901032168771,-0.021125800000000007
2013-06-19,20,-0.3088606704103096,-0.3045190134850939,-0.022975650000000004
2013-06-20,20,-0.358394816909226,-0.44114105737300097,-0.0237323
2013-06-20,20,-0.3885706027797482,-0.4988877234397758,-0.022810050000000005
2013-06-20,20,-0.42293922051789196,-0.5675628891430603,-0.020389899999999996
2013-06-20,20,-0.45542028824823105,-0.5880582156954487,-0.0203899
2013-06-20,20,-0.49680877595157863,-0.6657267075487703,-0.01941995
2013-06-20,20,-0.45697732981983713,-0.5833285249525898,-0.021386499999999996
2013-06-20,20,-0.4248583211869894,-0.5021011709337517,-0.023298350000000002
2013-06-20,20,-0.39815493383895356,-0.46583178819611665,-0.023429950000000005
2013-06-20,20,-0.3766940408767637,-0.4234717813617057,-0.023775100000000004
2013-06-20,20,-0.35111399521341025,-0.4252385754050859,-0.024892200000000003
2013-06-21,20,-0.24907779245163525,-0.33834753550130475,-0.024044150000000004
2013-06-21,20,0.39483639044002,-0.06488856845230502,-0.018837300000000005
2013-06-21,20,0.4046155871086678,-0.05138450303005125,-0.0195
2013-06-21,20,0.6752412090127272,0.16036746203212526,-0.0172339
2013-06-21,20,0.7139901061051636,0.1411580333294891,-0.01646835
2013-06-21,20,0.6813290065153919,0.2673218659898543,-0.013584649999999998
2013-06-24,20,0.4924680459282326,0.1333299464448249,-0.009245299999999998
2013-06-24,20,0.49820775392754035,0.24020520017470687,-0.006281949999999997
2013-06-25,20,0.45593534459242263,0.13085477721909447,-0.003287949999999999
2013-06-25,20,0.37077919551805655,0.11807521534120548,0.0013048500000000021
2013-06-25,20,0.35633893340336986,0.08777960087865933,0.002245700000000001
2013-06-25,20,0.28914750559995434,-0.02951880383530137,0.0053393500000000005
2013-06-28,20,0.30277863862516957,-0.07409848830478843,0.002919200000000001
2013-06-28,20,0.3689592199569124,-0.02641156132632227,0.004530149999999999
2013-06-28,20,0.3725039299863401,-0.007768106272447728,0.0045001500000000005
2013-06-28,20,0.3539848001295174,0.0015364536418511548,0.006524149999999999
2013-06-28,20,0.35516062973991264,0.012191559932860913,0.00748765
2013-07-01,20,0.3368640188648681,0.04242545988488934,0.0103646
2013-07-01,20,0.31238760897743006,0.0460380636399255,0.01326215
2013-07-02,20,0.30020471341047245,0.10090372888820277,0.0159951
2013-07-02,20,0.33930985657301416,0.22715308112598984,0.017378849999999998
2013-07-02,20,0.06914052702148685,0.1353892536512522,0.013979899999999998
2013-07-02,20,0.044349530501442844,0.18646616541353384,0.01678265
2013-07-03,20,0.17482323554959586,0.27518796992481204,0.020562249999999997
2013-07-03,20,0.1625874963518924,0.2646616541353383,0.023458649999999998
2013-07-03,20,0.183893026455963,0.2601503759398496,0.0226256
2013-07-03,20,0.17393770184900603,0.10676691729323308,0.021336900000000002
2013-07-05,20,0.10913119413048898,-0.03909774436090225,0.0225752
2013-07-08,20,0.09132773865970223,-0.09473684210526315,0.02315755
2013-07-08,20,-0.029544247350538476,-0.23308270676691725,0.02133865
2013-07-08,20,0.36203002381222443,-0.05413533834586466,0.02542355
2013-07-09,20,0.29260509362601317,-0.22556390977443608,0.025605349999999992
2013-07-09,20,0.4365623632024672,-0.1819548872180451,0.025605349999999992
2013-07-09,20,0.4328030132498083,-0.18045112781954886,0.024587049999999992
2013-07-09,20,0.4735339417782572,-0.10977443609022557,0.025147099999999995
2013-07-10,20,0.3770298679013327,-0.16240601503759397,0.02846304999999999
2013-07-11,20,0.2509926882532872,-0.17751035478719734,0.027499549999999994
2013-07-11,20,0.28658819049733103,-0.14006039980004265,0.024622599999999994
2013-07-11,20,0.290609485084193,-0.0933735998666951,0.02486184999999999
2013-07-12,20,0.27784569134485443,-0.0843374450408859,0.0251826
2013-07-12,20,0.27797745694959,-0.021084361260221476,0.026358350000000003
2013-07-12,20,0.2736148176692597,0.04367474832474448,0.027151250000000005
2013-07-15,20,0.2883042073545733,0.0843374450408859,0.026284149999999996
2013-07-15,20,0.18211150303837295,-0.021084361260221476,0.02219535
2013-07-15,20,0.08118713892549836,-0.14264252504829375,0.0185334
2013-07-16,20,0.11664063229793513,-0.0754722354752877,0.01764595
2013-07-16,20,0.25511244128339444,0.06490612250874742,0.0096943
2013-07-16,20,0.2680240259999195,0.06264195544448879,0.007593449999999999
2013-07-17,20,0.2389283629120399,-0.03181909491366701,0.004017100000000003
2013-07-17,20,0.24278502272349736,-0.03636467990133372,0.002946950000000001
2013-07-17,20,-0.12516118091415848,-0.22424885939155798,-0.0011970999999999985
2013-07-17,20,-0.1277705811989814,-0.21818807940800233,-0.0032296499999999984
2013-07-18,20,-0.08819137448743354,-0.1373594685650236,-0.0008662999999999985
2013-07-18,20,-0.05171555451462554,-0.0098113906117874,-0.0006980499999999983
2013-07-18,20,-0.006826952156704366,0.1049064073106499,0.001258200000000001
2013-07-19,20,-0.026641102665653373,0.014339724740304663,-0.001448749999999999
2013-07-19,20,0.1704438820700713,0.24698823190545158,0.00223425
2013-07-19,20,0.14766308247401644,0.24445281909253871,0.0049529000000000005
2013-07-19,20,0.0624072968822549,0.08123355219075133,0.00432365
2013-07-22,20,0.1434119405607203,0.08424220227189026,0.012538100000000002
2013-07-22,20,0.13796716316773247,0.0,0.0099786
2013-07-24,20,0.13333263361262132,-0.04367474832474448,0.00930025
2013-07-24,20,0.12460659625694732,-0.07831334182367976,0.0079641
2013-07-24,20,0.1251065570710086,-0.0843374450408859,0.007522500000000001
2013-07-24,20,0.24940781116923907,0.09627680259644603,0.010661700000000001
2013-07-25,20,0.2413118623368458,0.08123355219075133,0.0111352
2013-07-25,20,0.1454683861225369,0.01504325040569469,0.01975605
2013-07-25,20,0.13998813406886973,0.004512975121708407,0.02014285
2013-07-26,20,-0.010020157100519152,-0.020308388047687833,0.02014285
2013-07-26,20,-0.052567637318388184,-0.10831140292100178,0.019364849999999996
2013-07-29,20,-0.006438021545966294,-0.03008650081138938,0.02002855
2013-07-30,20,0.01722402106203812,0.07972922715018185,0.01846115
2013-07-30,20,0.0212128251674315,0.07596841454875819,0.017877499999999998
2013-07-30,20,-0.00790114444290425,-0.005265137641993141,0.0201849
2013-07-30,20,-0.011594882830612064,-0.011282437804271019,0.0211034
2013-07-30,20,-0.005495383434200231,-0.06024103217206136,0.018470400000000005
2013-07-30,20,-0.014151411311221157,-0.1641568126688672,0.016684900000000003
2013-07-30,20,-0.02393073817303563,-0.21509587110456996,0.013966250000000003
2013-07-31,20,-0.06400532963209321,-0.2818262692353363,0.0114587
2013-07-31,20,-0.2121510753833723,-0.4053693677676254,0.00019054999999999975
2013-08-01,20,-0.2591511535120317,-0.5067117097095317,0.00019055000000000043
2013-08-02,20,-0.25216185503214067,-0.5265229946004307,-0.0004183499999999998
2013-08-02,20,-0.24398247363768558,-0.4289905151375433,0.0017953000000000018
2013-08-02,20,-0.24658378397062622,-0.4244186801627205,0.0015688499999999997
2013-08-02,20,-0.2371999415763008,-0.4122271202298597,0.0011433000000000012
2013-08-02,20,-0.21938267609302367,-0.3741284954396693,0.0004803000000000002
2013-08-05,20,-0.1490292780109737,-0.25297486860686397,-0.0011594499999999987
2013-08-06,20,-0.11757058379127534,-0.21716216130408503,-0.0024108000000000003
2013-08-06,20,-0.11769808762033691,-0.16970183953955736,-0.0012784499999999987
2013-08-06,20,-0.1290503685626068,-0.1560650845765572,-0.0005880499999999994
2013-08-07,20,-0.3070479697110934,-0.2848566592271142,-0.002875999999999999
2013-08-08,20,-0.35394463269802295,-0.33788848408322586,-0.0016332
